Environment:
	Python: 3.8.10
	PyTorch: 1.10.0+cu113
	Torchvision: 0.11.1+cu113
	CUDA: 11.3
	CUDNN: 8200
	NumPy: 1.21.4
	PIL: 8.4.0
Args:
	algorithm: KL_GP
	checkpoint_freq: None
	data_dir: /root/data
	dataset: RotatedMNIST
	epochs: None
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 12
	output_dir: ./results_sweep_kl_gp_1/5ad2bc8aa99ecd65c7823506bd9bbc16
	save_model_every_checkpoint: False
	seed: 658304905
	skip_model_save: False
	steps: None
	task: domain_adaptation
	test_envs: [3]
	train_envs: [0]
	trial_seed: 2
	uda_holdout_fraction: 0
HParams:
	augment_softmax: 0.0
	batch_size: 256
	class_balanced: False
	data_augmentation: True
	grad_penalty: 0.043920100910551485
	kl_reg: 0.20580992074677654
	kl_reg_aux: 0.7766574572732582
	lr: 3.188423190681237e-05
	nonlinear_classifier: False
	num_samples: 20
	resnet18: True
	resnet_dropout: 0.0
	specify_zdim: False
	weight_decay: 0.0
	z_dim: 128
cuda
/root/miniconda3/lib/python3.8/site-packages/torchvision/transforms/functional.py:984: UserWarning: Argument resample is deprecated and will be removed since v0.10.0. Please, use interpolation instead
  warnings.warn(
env0_out_acc  env3_in_acc   env3_out_acc  epoch         kl            kl_aux        loss          penalty       step          step_time    
0.0968709816  0.0883865438  0.0930132876  0.0000000000  0.2759350836  0.2021337748  2.4207644463  60.183845520  0             0.2202394009 
0.1225889413  0.1018855796  0.1050150021  1.0000000000  0.1041878752  0.1021743872  2.3850500120  20.174151155  36            0.1183428367 
0.1315902272  0.1263124063  0.1320188598  2.0000000000  0.0326499393  0.0278514442  2.3701595929  7.5668590731  72            0.1185704867 
0.1491641663  0.1334904650  0.1367338191  3.0000000000  0.0159405197  0.0157983527  2.3661984801  4.7119598124  108           0.1187701292 
0.1508786970  0.1472037712  0.1358765538  4.0000000000  0.0144659281  0.0121354593  2.3586072061  3.5373340646  144           0.1190229853 
0.1748821260  0.1494536105  0.1543077583  5.0000000000  0.0078583260  0.0112445719  2.3528068463  2.9795688722  180           0.1191993290 
0.1680240034  0.1668095136  0.1607372482  6.0000000000  0.0078606912  0.0098613633  2.3482206199  2.5607220729  216           0.1184003154 
0.1890270039  0.1682022713  0.1774539220  7.0000000000  0.0068135071  0.0052765359  2.3493391673  2.1864578062  252           0.1187023189 
0.1963137591  0.1800942790  0.1791684526  8.0000000000  0.0079557134  0.0080955062  2.3381376863  2.0417965882  288           0.1189094120 
0.1971710244  0.1824512535  0.1813116159  9.0000000000  0.0061718399  0.0075439844  2.3394592272  1.8659782973  324           0.1186251839 
0.2001714531  0.1856653096  0.1800257180  10.000000000  0.0077905630  0.0060611665  2.3371289968  1.7260470026  360           0.1187689039 
0.2126018003  0.1958431541  0.1958851264  11.000000000  0.0053617143  0.0060692430  2.3385984765  1.6443907354  396           0.1185482078 
0.2181740249  0.1908077994  0.1894556365  12.000000000  0.0059242174  0.0081531811  2.3345884615  1.5537741582  432           0.1188820534 
0.2203171882  0.2015213199  0.2023146164  13.000000000  0.0078070073  0.0039718706  2.3202274773  1.5236233407  468           0.1189152996 
0.2104586369  0.2015213199  0.2108872696  14.000000000  0.0088108215  0.0094452318  2.3242218892  1.5292937623  504           0.1189604998 
0.2100300043  0.1930576387  0.1847406772  15.000000000  0.0059262961  0.0083679044  2.3134231832  1.4481931064  540           0.1192314823 
0.2258894128  0.2174844654  0.2078868410  16.000000000  0.0084072583  0.0090169890  2.3068640629  1.4206925862  576           0.1189254721 
0.2143163309  0.1969145061  0.1980282898  17.000000000  0.0072604981  0.0092796882  2.3067047000  1.3950516648  612           0.1190105677 
0.2263180454  0.2086993786  0.2083154736  18.000000000  0.0068453923  0.0070625643  2.3123748104  1.3475835621  648           0.1191065974 
0.2310330047  0.2171630598  0.2211744535  19.000000000  0.0075321777  0.0086611402  2.3025370505  1.3179915713  684           0.1184058322 
0.2108872696  0.2089136490  0.2057436777  20.000000000  0.0114589400  0.0087571434  2.2895815174  1.3682692200  720           0.1197133064 
0.2194599228  0.2107349475  0.2143163309  21.000000000  0.0112578455  0.0092493652  2.2858726713  1.3109617929  756           0.1194365819 
0.2246035148  0.2137347332  0.2126018003  22.000000000  0.0088706654  0.0073603822  2.2841070758  1.2998983529  792           0.1191372673 
0.2263180454  0.2203771159  0.2138876982  23.000000000  0.0119244647  0.0113114549  2.2729463114  1.3510008322  828           0.1190271245 
0.2353193313  0.2344118277  0.2353193313  24.000000000  0.0122103153  0.0150526977  2.2644445631  1.3728607032  864           0.1190820336 
0.2314616374  0.2283051211  0.2288898414  25.000000000  0.0147494707  0.0146569452  2.2593691150  1.3521742539  900           0.1189172930 
0.2361765967  0.2325905292  0.2374624946  26.000000000  0.0128775131  0.0136675446  2.2509678867  1.3345621725  936           0.1188688543 
0.2211744535  0.2013070495  0.1984569224  27.000000000  0.0162295459  0.0188234415  2.2363731795  1.4778493510  972           0.1195615331 
0.2447492499  0.2218770088  0.2357479640  28.000000000  0.0153556450  0.0151805919  2.2250900335  1.4360250864  1008          0.1192932791 
0.2327475354  0.2395543175  0.2374624946  29.000000000  0.0173238268  0.0194371806  2.2177212834  1.4532600476  1044          0.1190969215 
0.2396056580  0.2422326977  0.2434633519  30.000000000  0.0210017115  0.0199514139  2.2108228273  1.4598928789  1080          0.1199164457 
0.2387483926  0.2424469681  0.2314616374  31.000000000  0.0242668134  0.0293123010  2.1786669890  1.6414938635  1116          0.1191626721 
0.2438919846  0.2502678380  0.2473210459  32.000000000  0.0241554744  0.0270920214  2.1739875939  1.6180391146  1152          0.1188891662 
0.2391770253  0.2535890294  0.2550364338  33.000000000  0.0215738656  0.0220476728  2.1624240279  1.6577423281  1188          0.1192692651 
0.2421774539  0.2431969145  0.2408915559  34.000000000  0.0288775538  0.0247418384  2.1436934140  1.6700258387  1224          0.1189636588 
0.2473210459  0.2457681594  0.2550364338  35.000000000  0.0246497608  0.0279205624  2.1453273031  1.7943725122  1260          0.1191514267 
0.2383197600  0.2515534605  0.2503214745  36.000000000  0.0281894563  0.0299545046  2.1215464407  1.6963522434  1296          0.1192388733 
0.2456065152  0.2545532462  0.2601800257  37.000000000  0.0309156916  0.0289591236  2.1168706417  1.8810581995  1332          0.1195609503 
0.2580368624  0.2553031926  0.2580368624  38.000000000  0.0266306582  0.0266352172  2.1183870567  2.0809767544  1368          0.1192987164 
0.2490355765  0.2461967002  0.2490355765  39.000000000  0.0260448067  0.0302029815  2.0999979244  1.6588306725  1404          0.1197770569 
0.2520360051  0.2572316263  0.2554650664  40.000000000  0.0245773850  0.0280590389  2.1041345927  1.6927562058  1440          0.1195990907 
