Environment:
	Python: 3.8.10
	PyTorch: 1.10.0+cu113
	Torchvision: 0.11.1+cu113
	CUDA: 11.3
	CUDNN: 8200
	NumPy: 1.21.4
	PIL: 8.4.0
Args:
	algorithm: KL_GP
	checkpoint_freq: None
	data_dir: /root/data
	dataset: RotatedMNIST
	epochs: None
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 5
	output_dir: ./results_sweep_kl_gp_1/f4a7cb5f0113aee37804e46b628d82b9
	save_model_every_checkpoint: False
	seed: 811337308
	skip_model_save: False
	steps: None
	task: domain_adaptation
	test_envs: [5]
	train_envs: [0]
	trial_seed: 2
	uda_holdout_fraction: 0
HParams:
	augment_softmax: 0.01
	batch_size: 256
	class_balanced: False
	data_augmentation: True
	grad_penalty: 0.27945519855252876
	kl_reg: 0.08509736590498312
	kl_reg_aux: 0.5491813733312814
	lr: 0.00040489514724862546
	nonlinear_classifier: False
	num_samples: 20
	resnet18: True
	resnet_dropout: 0.5
	specify_zdim: True
	weight_decay: 0.0
	z_dim: 512
cuda
/root/miniconda3/lib/python3.8/site-packages/torchvision/transforms/functional.py:984: UserWarning: Argument resample is deprecated and will be removed since v0.10.0. Please, use interpolation instead
  warnings.warn(
env0_out_acc  env5_in_acc   env5_out_acc  epoch         kl            kl_aux        loss          penalty       step          step_time    
0.0968709816  0.0939676417  0.1084440634  0.0000000000  1.5127347708  1.6345250607  2.3655593395  257.11990356  0             0.3921101093 
0.1054436348  0.1057537769  0.1011573082  1.0000000000  0.1055228180  0.1015134354  2.4096679621  11.651226586  36            0.3062232335 
0.0917273896  0.1062895103  0.1063009001  2.0000000000  0.0168384314  0.0152562228  2.3904811475  3.2408150037  72            0.3062968651 
0.1174453493  0.1101467910  0.1093013288  3.0000000000  0.0168782605  0.0156821145  2.3769671122  2.5630602638  108           0.3069974383 
0.1273039006  0.1302903675  0.1268752679  4.0000000000  0.0201254851  0.0217098726  2.3679228822  2.2685643368  144           0.3061263164 
0.1174453493  0.1168970320  0.1178739820  5.0000000000  0.0167896582  0.0169147419  2.3643305964  1.9224112233  180           0.3064654867 
0.1285897985  0.1271831137  0.1251607372  6.0000000000  0.0172576838  0.0194893479  2.3431064619  1.7534623411  216           0.3061853912 
0.1273039006  0.1228972463  0.1045863695  7.0000000000  0.0179540912  0.0161802769  2.3467975193  1.7474424011  252           0.3062518239 
0.1337333905  0.1260045002  0.1114444921  8.0000000000  0.0118603773  0.0141672624  2.3417678277  1.6391424470  288           0.3063612448 
0.1577368195  0.1625415193  0.1551650236  9.0000000000  0.0140992800  0.0101748837  2.3348817163  1.4816297955  324           0.3058746987 
0.1328761252  0.1227900996  0.1225889413  10.000000000  0.0154043999  0.0120991005  2.3378952146  1.5245330996  360           0.3063853714 
0.1375910844  0.1324333012  0.1105872267  11.000000000  0.0154328446  0.0126493308  2.3388342394  1.5049087074  396           0.3067829808 
0.1590227175  0.1427193828  0.1324474925  12.000000000  0.0138076113  0.0120734870  2.3357020683  1.3909104996  432           0.3065593640 
0.1487355336  0.1367191685  0.1371624518  13.000000000  0.0151628521  0.0137662921  2.3343249361  1.4070115818  468           0.3065170050 
0.1907415345  0.1831136826  0.1688812688  14.000000000  0.0136921108  0.0138412747  2.3364875780  1.3531059523  504           0.3120620184 
0.1315902272  0.1284688739  0.1238748393  15.000000000  0.0147913330  0.0119838152  2.3263146281  1.3056532542  540           0.3063006202 
0.1808829833  0.1656487732  0.1534504929  16.000000000  0.0151272383  0.0135306617  2.3290440838  1.3267655803  576           0.3065580659 
0.1684526361  0.1590056788  0.1380197171  17.000000000  0.0150348610  0.0126370953  2.3177631166  1.2420394487  612           0.3107682864 
0.1375910844  0.1328618879  0.1148735534  18.000000000  0.0137941837  0.0133174294  2.3256893886  1.2758769128  648           0.3061937690 
0.1834547793  0.1719704275  0.1543077583  19.000000000  0.0118719604  0.0112489329  2.3138124943  1.2286907534  684           0.3149919642 
0.1911701672  0.1848280296  0.1710244321  20.000000000  0.0119171937  0.0145228538  2.3031604820  1.2087112533  720           0.3065034681 
0.1920274325  0.1778634951  0.1705957994  21.000000000  0.0110569828  0.0137035251  2.3075222439  1.1885146913  756           0.3060600228 
0.1753107587  0.1727204543  0.1620231462  22.000000000  0.0127809710  0.0122337076  2.3040985995  1.1887493067  792           0.3072549833 
0.1941705958  0.1815064824  0.1735962280  23.000000000  0.0112101038  0.0135530796  2.2987436785  1.1836105088  828           0.3066483405 
0.2057436777  0.1959712847  0.1890270039  24.000000000  0.0144893693  0.0130793949  2.2968517873  1.1385414269  864           0.3064614203 
0.2108872696  0.1944712311  0.1808829833  25.000000000  0.0137554076  0.0125955542  2.2938451237  1.1438375844  900           0.3060797387 
