Environment:
	Python: 3.8.10
	PyTorch: 1.10.0+cu113
	Torchvision: 0.11.1+cu113
	CUDA: 11.3
	CUDNN: 8200
	NumPy: 1.21.4
	PIL: 8.4.0
Args:
	algorithm: KL_GP
	checkpoint_freq: None
	data_dir: /root/data
	dataset: RotatedMNIST
	epochs: None
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 15
	output_dir: ./results_sweep_kl_gp_1/071d55347fc25189e6fffdce4e397379
	save_model_every_checkpoint: False
	seed: 13392641
	skip_model_save: False
	steps: None
	task: domain_adaptation
	test_envs: [3]
	train_envs: [0]
	trial_seed: 0
	uda_holdout_fraction: 0
HParams:
	augment_softmax: 0.0
	batch_size: 64
	class_balanced: False
	data_augmentation: True
	grad_penalty: 0.35802351332996357
	kl_reg: 0.1266642136802151
	kl_reg_aux: 0.7890435770518913
	lr: 0.00039475371044700317
	nonlinear_classifier: False
	num_samples: 20
	resnet18: True
	resnet_dropout: 0.0
	specify_zdim: True
	weight_decay: 0.0
	z_dim: 128
cuda
/root/miniconda3/lib/python3.8/site-packages/torchvision/transforms/functional.py:984: UserWarning: Argument resample is deprecated and will be removed since v0.10.0. Please, use interpolation instead
  warnings.warn(
env0_out_acc  env3_in_acc   env3_out_acc  epoch         kl            kl_aux        loss          penalty       step          step_time    
0.1037291042  0.1001714163  0.0951564509  0.0000000000  0.4331430197  0.2191201448  2.3625087738  135.78918457  0             0.1169867516 
0.1187312473  0.1052067709  0.1093013288  1.0000000000  0.0162695205  0.0219704060  2.3820616366  4.8695711820  146           0.0273572549 
0.1243034719  0.1137775873  0.1234462066  2.0000000000  0.0113344878  0.0120240581  2.3601032512  1.9182522656  292           0.0273907740 
0.1238748393  0.1080994215  0.1067295328  3.0000000000  0.0091436260  0.0130059270  2.3437939229  1.5892753087  438           0.0273176579 
0.1423060437  0.1312406257  0.1371624518  4.0000000000  0.0093544313  0.0124922860  2.3397519393  1.4201954326  584           0.0272551154 
0.1363051865  0.1270623527  0.1311615945  5.0000000000  0.0065422613  0.0072275163  2.3311770958  1.2782970030  730           0.0271332068 
0.1427346764  0.1326333833  0.1457351050  6.0000000000  0.0055505993  0.0080971293  2.3249445451  1.1865039660  876           0.0271279355 
0.1491641663  0.1386329548  0.1431633090  7.0000000000  0.0063167165  0.0076855617  2.3214115803  1.1251748678  1022          0.0274030166 
0.1723103300  0.1613456182  0.1753107587  8.0000000000  0.0047734535  0.0049553260  2.3142843753  1.0525060227  1168          0.0277985824 
0.1920274325  0.1794514678  0.1787398200  9.0000000000  0.0042088775  0.0062280109  2.3105024426  0.9911719222  1314          0.0265960252 
0.2216030862  0.2081637026  0.2207458208  10.000000000  0.0033507674  0.0054054211  2.3060535764  0.9611554603  1460          0.0307758361 
0.2203171882  0.1999142918  0.2044577797  11.000000000  0.0061722626  0.0040515212  2.2938191858  0.9226752344  1606          0.0270417635 
0.2370338620  0.2174844654  0.2314616374  12.000000000  0.0068672536  0.0058594575  2.2887708602  0.8868315008  1752          0.0267388200 
0.2421774539  0.2415898864  0.2460351479  13.000000000  0.0070395233  0.0048131241  2.2849875297  0.8642986217  1898          0.0266986432 
0.2400342906  0.2376258839  0.2477496785  14.000000000  0.0065058306  0.0090407166  2.2748316853  0.8322541669  2044          0.0268434384 
0.2456065152  0.2339832869  0.2443206172  15.000000000  0.0077319317  0.0071932959  2.2623876399  0.8079403108  2190          0.0271977415 
0.2186026575  0.2178058710  0.2318902700  16.000000000  0.0132731910  0.0118989495  2.2478279365  0.7962363962  2336          0.0269075926 
0.2216030862  0.2208056567  0.2258894128  17.000000000  0.0122273532  0.0124827517  2.2290322160  0.7754447681  2482          0.0268593112 
0.2194599228  0.2195200343  0.2306043721  18.000000000  0.0137720712  0.0153568175  2.2062590841  0.7580447544  2628          0.0269699603 
0.2267466781  0.2248767945  0.2353193313  19.000000000  0.0233631991  0.0238227428  2.1829527045  0.7565934985  2774          0.0266953576 
0.2168881269  0.2184486822  0.2284612087  20.000000000  0.0242569961  0.0252153032  2.1559419109  0.7618532393  2920          0.0267698863 
0.2258894128  0.2250910649  0.2336048007  21.000000000  0.0304503441  0.0349507430  2.1221001214  0.7399281361  3066          0.0280542210 
0.2293184741  0.2306620956  0.2400342906  22.000000000  0.0350787803  0.0374660043  2.1032922864  0.7299689373  3212          0.0272857931 
0.2387483926  0.2351617742  0.2443206172  23.000000000  0.0382359061  0.0441033040  2.0727888460  0.7135736918  3358          0.0269527991 
0.2426060866  0.2398757232  0.2460351479  24.000000000  0.0408924859  0.0432432931  2.0501000930  0.6877043668  3504          0.0272413133 
0.2473210459  0.2559460039  0.2636090870  25.000000000  0.0430345609  0.0516958988  2.0291784161  0.6684937747  3650          0.0270534950 
0.2614659237  0.2653739019  0.2636090870  26.000000000  0.0508276861  0.0568053992  2.0131359378  0.6521055098  3796          0.0273532361 
0.2537505358  0.2623741161  0.2661808830  27.000000000  0.0455180235  0.0488901759  2.0067046668  0.6437758863  3942          0.0270398055 
0.2730390056  0.2772659096  0.2803257608  28.000000000  0.0471455308  0.0563698574  1.9948689774  0.6148524423  4088          0.0270338826 
0.2687526790  0.2766230984  0.2807543935  29.000000000  0.0488353600  0.0553268847  1.9873937850  0.6146164734  4234          0.0270878730 
0.2820402915  0.2803728305  0.2897556794  30.000000000  0.0546555250  0.0576657604  1.9753586732  0.5891808545  4380          0.0273117023 
0.2901843120  0.2936575959  0.3060437205  31.000000000  0.0518973441  0.0623215661  1.9627744474  0.5598708689  4526          0.0272582998 
0.2790398628  0.2880865652  0.2927561080  32.000000000  0.0609822053  0.0530361790  1.9629140962  0.5638633127  4672          0.0270039676 
0.2717531076  0.2779087208  0.2970424346  33.000000000  0.0577466447  0.0606701603  1.9421812141  0.5348000973  4818          0.0272011675 
0.2841834548  0.2849796443  0.2918988427  34.000000000  0.0606386319  0.0694077101  1.9329662731  0.5420199700  4964          0.0268974761 
0.2966138020  0.2997643025  0.3034719246  35.000000000  0.0532980186  0.0642208151  1.9315132156  0.5118457154  5110          0.0268991091 
0.2854693528  0.2920505678  0.2974710673  36.000000000  0.0693209265  0.0684773673  1.9178674572  0.5022765876  5256          0.0272139637 
0.2863266181  0.2959074352  0.2888984141  37.000000000  0.0649099260  0.0651185794  1.9229166965  0.4893609081  5402          0.0269336896 
0.2923274754  0.2936575959  0.3017573939  38.000000000  0.0562320176  0.0654540197  1.9118935245  0.4887177648  5548          0.0271906412 
0.3017573939  0.3085493893  0.3051864552  39.000000000  0.0603872485  0.0653717077  1.9109509465  0.4537149662  5694          0.0269728229 
0.2953279040  0.3028712235  0.3034719246  40.000000000  0.0658646148  0.0712518329  1.8988815293  0.4487718313  5840          0.0270891320 
0.2927561080  0.2995500321  0.3051864552  41.000000000  0.0646414663  0.0646327220  1.8918686721  0.4469956735  5986          0.0270262744 
0.3141877411  0.3089779301  0.3167595371  42.000000000  0.0658109690  0.0681319861  1.9015266773  0.4297709359  6132          0.0273541751 
0.3004714959  0.3057638740  0.3111873125  43.000000000  0.0673701751  0.0740237154  1.8846148881  0.4242363531  6278          0.0272009209 
0.3073296185  0.3084422541  0.3146163738  44.000000000  0.0676691324  0.0693549491  1.8652118265  0.4291857442  6424          0.0269391569 
0.3017573939  0.3066209556  0.3184740677  45.000000000  0.0595775232  0.0650805366  1.8877823851  0.4303154170  6570          0.0269100993 
0.2966138020  0.3029783587  0.3189027004  46.000000000  0.0759263255  0.0825419083  1.8674124618  0.4075507609  6716          0.0270959384 
0.3167595371  0.3165845297  0.3339048435  47.000000000  0.0760062590  0.0733898019  1.8644936477  0.3922938113  6862          0.0274362417 
0.3021860266  0.3159417184  0.3231890270  48.000000000  0.0751357123  0.0751705388  1.8400975972  0.3887341665  7008          0.0272347878 
0.3116159451  0.3109063638  0.3197599657  49.000000000  0.0676978861  0.0817885134  1.8450830277  0.3962682782  7154          0.0272849472 
0.2996142306  0.3022284123  0.3090441492  50.000000000  0.0621878668  0.0649939430  1.8681420096  0.3652060855  7300          0.0269164974 
