Environment:
	Python: 3.8.10
	PyTorch: 1.10.0+cu113
	Torchvision: 0.11.1+cu113
	CUDA: 11.3
	CUDNN: 8200
	NumPy: 1.21.4
	PIL: 8.4.0
Args:
	algorithm: KL_GP
	checkpoint_freq: None
	data_dir: /root/data
	dataset: RotatedMNIST
	epochs: None
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 19
	output_dir: ./results_sweep_kl_gp_1/968537d1574bd110ea5430e005d1b2ef
	save_model_every_checkpoint: False
	seed: 1679007283
	skip_model_save: False
	steps: None
	task: domain_adaptation
	test_envs: [5]
	train_envs: [0]
	trial_seed: 2
	uda_holdout_fraction: 0
HParams:
	augment_softmax: 0.05
	batch_size: 256
	class_balanced: False
	data_augmentation: True
	grad_penalty: 0.5697662194301112
	kl_reg: 0.08031713756746546
	kl_reg_aux: 0.30416989945514644
	lr: 0.00015242216222304298
	nonlinear_classifier: False
	num_samples: 20
	resnet18: True
	resnet_dropout: 0.1
	specify_zdim: False
	weight_decay: 0.0
	z_dim: 256
cuda
/root/miniconda3/lib/python3.8/site-packages/torchvision/transforms/functional.py:984: UserWarning: Argument resample is deprecated and will be removed since v0.10.0. Please, use interpolation instead
  warnings.warn(
env0_out_acc  env5_in_acc   env5_out_acc  epoch         kl            kl_aux        loss          penalty       step          step_time    
0.1007286755  0.1015750563  0.0998714102  0.0000000000  0.7421032786  0.7443277836  2.3340718746  36.010517120  0             0.2828273773 
0.1105872267  0.1100396443  0.1161594514  1.0000000000  0.1570456905  0.1533993897  2.3308620916  4.2680597785  36            0.1867878768 
0.1208744106  0.1111111111  0.1131590227  2.0000000000  0.0197600739  0.0183137357  2.3228366839  0.7230991903  72            0.1864685350 
0.1255893699  0.1112182578  0.1170167167  3.0000000000  0.0125817392  0.0119810833  2.3269294434  0.5997897825  108           0.1939228773 
0.1251607372  0.1068252438  0.1178739820  4.0000000000  0.0111877885  0.0113280565  2.3224732081  0.5059913521  144           0.1864186790 
0.1165880840  0.1080038573  0.1213030433  5.0000000000  0.0101989773  0.0117860784  2.3163685732  0.4894961624  180           0.1865067946 
0.1097299614  0.1118611379  0.1067295328  6.0000000000  0.0108646121  0.0099900133  2.3178332051  0.4185003365  216           0.1866463357 
0.1208744106  0.1112182578  0.1131590227  7.0000000000  0.0089868406  0.0107832253  2.3196422590  0.3904227499  252           0.1866365870 
0.1298756965  0.1075752705  0.1221603086  8.0000000000  0.0083931105  0.0090474304  2.3156378998  0.3699625515  288           0.1869156493 
0.1277325332  0.1101467910  0.1268752679  9.0000000000  0.0089361221  0.0078654372  2.3194826841  0.3544265537  324           0.1870750056 
0.1195885126  0.1113254045  0.1243034719  10.000000000  0.0087726398  0.0084195799  2.3168701861  0.3203799667  360           0.1868739194 
0.1260180026  0.1212900461  0.1221603086  11.000000000  0.0080008374  0.0093893293  2.3143170741  0.3149745597  396           0.1869743996 
0.1277325332  0.1149683917  0.1191598800  12.000000000  0.0073628922  0.0064929492  2.3129744927  0.3089620363  432           0.1873381204 
0.1290184312  0.1142183649  0.1221603086  13.000000000  0.0099321455  0.0089999388  2.3151640362  0.2893175118  468           0.1866253614 
0.1298756965  0.1233258331  0.1307329619  14.000000000  0.0073110561  0.0088342180  2.3153769175  0.2752069297  504           0.1866213679 
