Environment:
	Python: 3.8.10
	PyTorch: 1.10.0+cu113
	Torchvision: 0.11.1+cu113
	CUDA: 11.3
	CUDNN: 8200
	NumPy: 1.21.4
	PIL: 8.4.0
Args:
	algorithm: KL_GP
	checkpoint_freq: None
	data_dir: /root/data
	dataset: RotatedMNIST
	epochs: None
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 11
	output_dir: ./results_sweep_kl_gp_1/7e2894ea666ab6b6e95150c7f8194eb1
	save_model_every_checkpoint: False
	seed: 1510079991
	skip_model_save: False
	steps: None
	task: domain_adaptation
	test_envs: [4]
	train_envs: [0]
	trial_seed: 0
	uda_holdout_fraction: 0
HParams:
	augment_softmax: 0.05
	batch_size: 64
	class_balanced: False
	data_augmentation: True
	grad_penalty: 8.640380392066255
	kl_reg: 0.13095101247316135
	kl_reg_aux: 0.09589877972811546
	lr: 0.001063542080951911
	nonlinear_classifier: True
	num_samples: 20
	resnet18: True
	resnet_dropout: 0.0
	specify_zdim: True
	weight_decay: 0.0
	z_dim: 16
cuda
/root/miniconda3/lib/python3.8/site-packages/torchvision/transforms/functional.py:984: UserWarning: Argument resample is deprecated and will be removed since v0.10.0. Please, use interpolation instead
  warnings.warn(
env0_out_acc  env4_in_acc   env4_out_acc  epoch         kl            kl_aux        loss          penalty       step          step_time    
0.0998714102  0.0993249759  0.1003000429  0.0000000000  0.0612352788  0.0055218190  2.3198020458  0.6887369752  0             0.1270499229 
0.1088726961  0.1028608165  0.0998714102  1.0000000000  0.0035975383  0.0022129738  2.3084973946  0.0100655772  146           0.0236026718 
0.0998714102  0.0982535091  0.0951564509  2.0000000000  0.0009322117  0.0007507720  2.3066443352  0.0045217132  292           0.0233195759 
0.1144449207  0.1147540984  0.1144449207  3.0000000000  0.0014256448  0.0012405044  2.3064424943  0.0042742972  438           0.0238354729 
0.1054436348  0.0994321226  0.0900128590  4.0000000000  0.0007004362  0.0004242508  2.3043655941  0.0037750689  584           0.0233377022 
0.0998714102  0.0993249759  0.1003000429  5.0000000000  0.0006604015  0.0004669854  2.3063509873  0.0040568460  730           0.0232751108 
0.1084440634  0.1030751098  0.1003000429  6.0000000000  0.0001788995  0.0001526813  2.3063253475  0.0038059038  876           0.0233141282 
0.0852978997  0.0895746277  0.1003000429  7.0000000000  0.0001101424  0.0002477983  2.3062978215  0.0037911746  1022          0.0238949126 
0.0998714102  0.0993249759  0.1003000429  8.0000000000  -0.000297869  0.0002081867  2.3061082494  0.0037607573  1168          0.0233165320 
0.1088726961  0.1028608165  0.0998714102  9.0000000000  0.0000243329  0.0001280394  2.3061515370  0.0038698426  1314          0.0233368106 
0.1144449207  0.1147540984  0.1144449207  10.000000000  0.0000390708  0.0000565256  2.3063226056  0.0041509784  1460          0.0233625680 
0.1015859408  0.1011464695  0.0968709816  11.000000000  0.0000726196  -0.000020809  2.3063622191  0.0038218379  1606          0.0235071199 
0.0998714102  0.0993249759  0.1003000429  12.000000000  0.0000341320  0.0000369442  2.3051694485  0.0035201947  1752          0.0239501032 
0.1144449207  0.1147540984  0.1144449207  13.000000000  0.0000641002  -0.000005021  2.3064648272  0.0034330613  1898          0.0240299228 
